1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000222e+00 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999997780e-01 1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 9.999999999999997780e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 9.999999999999997780e-01 9.999999999999980016e-01 9.999999999999950040e-01 9.999999999999885647e-01 9.999999999999753530e-01 9.999999999999485967e-01 9.999999999998961941e-01 9.999999999997953859e-01 9.999999999996093125e-01 9.999999999992735811e-01 9.999999999986812771e-01 9.999999999976625364e-01 9.999999999959492403e-01 9.999999999931264982e-01 9.999999999885704760e-01 9.999999999813421470e-01 9.999999999701060238e-01 9.999999999529530781e-01 9.999999999272205509e-01 9.999999998892568076e-01 9.999999998341370100e-01 9.999999997551430875e-01 9.999999996437904937e-01 9.999999994890261812e-01 9.999999992768016099e-01 9.999999989888461727e-01 9.999999986036729460e-01 9.999999980945368794e-01 9.999999974290896265e-01 9.999999965667063506e-01 9.999999954627891707e-01 9.999999940636400408e-01 9.999999923028767279e-01 9.999999901113810763e-01 9.999999874073437489e-01 9.999999840982259913e-01 9.999999800714599596e-01 9.999999752181670809e-01 9.999999694109074078e-01 9.999999624942839116e-01 9.999999543273253577e-01 9.999999447449710033e-01 9.999999335692495439e-01 9.999999205823030257e-01 9.999999056047209622e-01 9.999998884229466256e-01 9.999998687692412958e-01 9.999998464428450085e-01 9.999998211986087515e-01 9.999997927811903331e-01 9.999997608618322875e-01 9.999997252287765592e-01 9.999996856065251905e-01 9.999996417125232018e-01 9.999995931629405144e-01 9.999995397590407675e-01 9.999994812115042819e-01 9.999994172273843906e-01 9.999993473771591201e-01
1.000000000000000000e+00 1.000000000000000222e+00 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999996669e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 9.999999999999996669e-01 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000001110e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001110e+00 9.999999999999996669e-01 9.999999999999961142e-01 9.999999999999898970e-01 9.999999999999770184e-01 9.999999999999500400e-01 9.999999999998960831e-01 9.999999999997900568e-01 9.999999999995867750e-01 9.999999999992109645e-01 9.999999999985335064e-01 9.999999999973386844e-01 9.999999999952844387e-01 9.999999999918304239e-01 9.999999999861419742e-01 9.999999999769632053e-01 9.999999999624054059e-01 9.999999999397815031e-01 9.999999999052531230e-01 9.999999998534674361e-01 9.999999997770846472e-01 9.999999996662086721e-01 9.999999995073429737e-01 9.999999992834436302e-01 9.999999989723142857e-01 9.999999985457482810e-01 9.999999979670672889e-01 9.999999971931372578e-01 9.999999961702854545e-01 9.999999948336059097e-01 9.999999931015945975e-01 9.999999908847693186e-01 9.999999880754275594e-01 9.999999845404559107e-01 9.999999801412124967e-01 9.999999747136716355e-01 9.999999680723243856e-01 9.999999599915171400e-01 9.999999502529164364e-01 9.999999386011223512e-01 9.999999247247767231e-01 9.999999083412147716e-01 9.999998891197363626e-01 9.999998667038204614e-01 9.999998406570088649e-01 9.999998106195849834e-01 9.999997761638599325e-01 9.999997367537533099e-01 9.999996919866742662e-01 9.999996413717873178e-01 9.999995843979060384e-01 9.999995204066878252e-01 9.999994489733701197e-01 9.999993695466106169e-01 9.999992815609737296e-01 9.999991842479927229e-01 9.999990772087012925e-01 9.999989598643875821e-01 9.999988316290892021e-01 9.999986916430188000e-01
1.000000000000000000e+00 1.000000000000000222e+00 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999995559e-01 9.999999999999996669e-01 9.999999999999996669e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 9.999999999999996669e-01 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000001554e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000001110e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001998e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000002220e+00 1.000000000000001110e+00 1.000000000000001776e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000001998e+00 1.000000000000001554e+00 9.999999999999993339e-01 9.999999999999941158e-01 9.999999999999845679e-01 9.999999999999648059e-01 9.999999999999238387e-01 9.999999999998416822e-01 9.999999999996799227e-01 9.999999999993708366e-01 9.999999999987991828e-01 9.999999999977695619e-01 9.999999999959543473e-01 9.999999999928355088e-01 9.999999999875937018e-01 9.999999999789659366e-01 9.999999999650509563e-01 9.999999999429909359e-01 9.999999999087225699e-01 9.999999998564430559e-01 9.999999997780646410e-01 9.999999996624998611e-01 9.999999994948051141e-01 9.999999992546075855e-01 9.999999989161850733e-01 9.999999984460524738e-01 9.999999978016693714e-01 9.999999969277325595e-01 9.999999957592138333e-01 9.999999942152271171e-01 9.999999921979810802e-01 9.999999895846982678e-01 9.999999862405896112e-01 9.999999820034816134e-01 9.999999766729853468e-01 9.999999700403641167e-01 9.999999618587679384e-01 9.999999518490740869e-01 9.999999396717729194e-01 9.999999249983151373e-01 9.999999074445818925e-01 9.999998865423889161e-01 9.999998618664932559e-01 9.999998329197234970e-01 9.999997991661878638e-01 9.999997599497734146e-01 9.999997147294601429e-01 9.999996628626052209e-01 9.999996035438383224e-01 9.999995361676609074e-01 9.999994599967909625e-01 9.999993742635101546e-01 9.999992779787710839e-01 9.999991705036924694e-01 9.999990510105493113e-01 9.999989186505738870e-01 9.999987722696001002e-01 9.999986112672539784e-01 9.999984347751996738e-01 9.999982419143272905e-01 9.999980313936227549e-01
1.000000000000000000e+00 1.000000000000000222e+00 9.999999999999997780e-01 9.999999999999996669e-01 9.999999999999995559e-01 9.999999999999996669e-01 9.999999999999997780e-01 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001110e+00 9.999999999999997780e-01 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000001110e+00 1.000000000000001776e+00 1.000000000000002442e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000002442e+00 1.000000000000001776e+00 1.000000000000002220e+00 1.000000000000002887e+00 1.000000000000001332e+00 1.000000000000002220e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000002220e+00 1.000000000000002665e+00 1.000000000000001998e+00 9.999999999999987788e-01 9.999999999999917843e-01 9.999999999999789058e-01 9.999999999999520384e-01 9.999999999998959721e-01 9.999999999997843947e-01 9.999999999995639044e-01 9.999999999991442401e-01 9.999999999983679722e-01 9.999999999969707565e-01 9.999999999945099471e-01 9.999999999902849934e-01 9.999999999831883368e-01 9.999999999715161181e-01 9.999999999527026118e-01 9.999999999228947889e-01 9.999999998766168074e-01 9.999999998060541406e-01 9.999999997003194974e-01 9.999999995444948109e-01 9.999999993184842673e-01 9.999999989949011070e-01 9.999999985391812007e-01 9.999999979063497468e-01 9.999999970392908777e-01 9.999999958637774133e-01 9.999999942925524854e-01 9.999999922171255440e-01 9.999999895063755861e-01 9.999999859957138248e-01 9.999999815044843254e-01 9.999999758154143326e-01 9.999999686601013238e-01 9.999999597589724898e-01 9.999999487815441901e-01 9.999999353542232683e-01 9.999999190226197543e-01 9.999998993470211595e-01 9.999998758135901777e-01 9.999998477961538068e-01 9.999998147258353232e-01 9.999997759379117834e-01 9.999997307160557458e-01 9.999996781831332893e-01 9.999996176157133210e-01 9.999995481551383625e-01 9.999994687254578629e-01 9.999993785171694682e-01 9.999992765455711918e-01 9.999991617855439330e-01 9.999990329159219593e-01 9.999988890827061772e-01 9.999987291810779055e-01 9.999985520783637449e-01 9.999983562333761844e-01 9.999981408434471808e-01 9.999979047502554064e-01 9.999976467813540548e-01 9.999973652133193891e-01
1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999997780e-01 9.999999999999997780e-01 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000001332e+00 1.000000000000002220e+00 1.000000000000002887e+00 1.000000000000001998e+00 1.000000000000001998e+00 1.000000000000002220e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000002887e+00 1.000000000000001998e+00 1.000000000000002442e+00 1.000000000000003109e+00 1.000000000000001554e+00 1.000000000000002665e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000003109e+00 1.000000000000002442e+00 9.999999999999983347e-01 9.999999999999893419e-01 9.999999999999727995e-01 9.999999999999382716e-01 9.999999999998664402e-01 9.999999999997231104e-01 9.999999999994403366e-01 9.999999999989034327e-01 9.999999999979112264e-01 9.999999999961260988e-01 9.999999999929863881e-01 9.999999999876003631e-01 9.999999999785609273e-01 9.999999999637063652e-01 9.999999999397821693e-01 9.999999999019053565e-01 9.999999998431412518e-01 9.999999997536013208e-01 9.999999996195162444e-01 9.999999994220306609e-01 9.999999991357600981e-01 9.999999987261278811e-01 9.999999981495190093e-01 9.999999973492101901e-01 9.999999962532023501e-01 9.999999947679603096e-01 9.999999927835768743e-01 9.999999901634601951e-01 9.999999867425938271e-01 9.999999823138968624e-01 9.999999766501475040e-01 9.999999694781819271e-01 9.999999604606483183e-01 9.999999492462271489e-01 9.999999354197882662e-01 9.999999185121977163e-01 9.999998979529041154e-01 9.999998731898946946e-01 9.999998435783755690e-01 9.999998083327237275e-01 9.999997667391971046e-01 9.999997179641950673e-01 9.999996611096461097e-01 9.999995950757161189e-01 9.999995189553385622e-01 9.999994316725477894e-01 9.999993318791843278e-01 9.999992185606128015e-01 9.999990904835371897e-01 9.999989463643874643e-01 9.999987845481729254e-01 9.999986039648772751e-01 9.999984032317225102e-01 9.999981809314371084e-01 9.999979351342302980e-01 9.999976648345233476e-01 9.999973685835432669e-01 9.999970449152634222e-01 9.999966916724469801e-01
1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000001998e+00 1.000000000000001554e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001554e+00 1.000000000000002442e+00 1.000000000000003331e+00 1.000000000000001998e+00 1.000000000000002220e+00 1.000000000000002665e+00 1.000000000000001776e+00 1.000000000000001776e+00 1.000000000000001776e+00 1.000000000000001998e+00 1.000000000000003109e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000003331e+00 1.000000000000001776e+00 1.000000000000003109e+00 1.000000000000001332e+00 1.000000000000002442e+00 1.000000000000003109e+00 1.000000000000003553e+00 1.000000000000002665e+00 9.999999999999976685e-01 9.999999999999865663e-01 9.999999999999660272e-01 9.999999999999232836e-01 9.999999999998344657e-01 9.999999999996568301e-01 9.999999999993072208e-01 9.999999999986449728e-01 9.999999999974222842e-01 9.999999999952240426e-01 9.999999999913633530e-01 9.999999999847474230e-01 9.999999999736551848e-01 9.999999999554463059e-01 9.999999999261470762e-01 9.999999998798009271e-01 9.999999998079585062e-01 9.999999996985794448e-01 9.999999995349108106e-01 9.999999992940281635e-01 9.999999989450915061e-01 9.999999984461181990e-01 9.999999977441854648e-01 9.999999967705063275e-01 9.999999954378209210e-01 9.999999936328191064e-01 9.999999912224295517e-01 9.999999880413553699e-01 9.999999838899978899e-01 9.999999785179567446e-01 9.999999716506042802e-01 9.999999629579287008e-01 9.999999520324954760e-01 9.999999384501540023e-01 9.999999217099099225e-01 9.999999012458027359e-01 9.999998763695819859e-01 9.999998464156032441e-01 9.999998106066394499e-01 9.999997679958576580e-01 9.999997177232392565e-01 9.999996587847350682e-01 9.999995900989773201e-01 9.999995103414399678e-01 9.999994184200731162e-01 9.999993130400836039e-01 9.999991925791376080e-01 9.999990558162960008e-01 9.999989012683004885e-01 9.999987273919025421e-01 9.999985321962872042e-01 9.999983143946098441e-01 9.999980723251257198e-01 9.999978042851586091e-01 9.999975079544738410e-01 9.999971821242152892e-01 9.999968250546106274e-01 9.999964349857625168e-01 9.999960093249942172e-01
1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000001998e+00 1.000000000000001998e+00 1.000000000000001554e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001776e+00 1.000000000000002665e+00 1.000000000000003553e+00 1.000000000000001776e+00 1.000000000000002442e+00 1.000000000000002887e+00 1.000000000000001776e+00 1.000000000000001998e+00 1.000000000000001998e+00 1.000000000000002220e+00 1.000000000000003331e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000003553e+00 1.000000000000001998e+00 1.000000000000003331e+00 1.000000000000001332e+00 1.000000000000002887e+00 1.000000000000003331e+00 1.000000000000003775e+00 1.000000000000002665e+00 9.999999999999966693e-01 9.999999999999834577e-01 9.999999999999586997e-01 9.999999999999068523e-01 9.999999999997994937e-01 9.999999999995842215e-01 9.999999999991624478e-01 9.999999999983648635e-01 9.999999999968937070e-01 9.999999999942517093e-01 9.999999999896193037e-01 9.999999999816898688e-01 9.999999999684119345e-01 9.999999999466406830e-01 9.999999999116465643e-01 9.999999998563486869e-01 9.999999997707140764e-01 9.999999996404584923e-01 9.999999994457239305e-01 9.999999991593595539e-01 9.999999987448709993e-01 9.999999981526114246e-01 9.999999973200465186e-01 9.999999961659510328e-01 9.999999945873574436e-01 9.999999924506248750e-01 9.999999895989140075e-01 9.999999858375090422e-01 9.999999809314189525e-01 9.999999745859478040e-01 9.999999664780796493e-01 9.999999562198302883e-01 9.999999433323482068e-01 9.999999273173915126e-01 9.999999075866783382e-01 9.999998834759198374e-01 9.999998541773671423e-01 9.999998189102180524e-01 9.999997767630970369e-01 9.999997266259008644e-01 9.999996674907402072e-01 9.999995981813027957e-01 9.999995174311309132e-01 9.999994236886994292e-01 9.999993156755003776e-01 9.999991918761711451e-01 9.999990503919061746e-01 9.999988897942413413e-01 9.999987083484012107e-01 9.999985042500575405e-01 9.999982751702785055e-01 9.999980196046589498e-01 9.999977356113515237e-01 9.999974212013590380e-01 9.999970736619023803e-01 9.999966915807191326e-01 9.999962729264242345e-01 9.999958156449181290e-01 9.999953167062358705e-01
1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000002220e+00 1.000000000000002220e+00 1.000000000000001776e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000003775e+00 1.000000000000001776e+00 1.000000000000002665e+00 1.000000000000003331e+00 1.000000000000001998e+00 1.000000000000002442e+00 1.000000000000001998e+00 1.000000000000002220e+00 1.000000000000003553e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000003997e+00 1.000000000000002220e+00 1.000000000000003331e+00 1.000000000000001332e+00 1.000000000000003331e+00 1.000000000000003775e+00 1.000000000000003775e+00 1.000000000000002442e+00 9.999999999999953371e-01 9.999999999999800160e-01 9.999999999999507061e-01 9.999999999998883116e-01 9.999999999997607469e-01 9.999999999995041744e-01 9.999999999990036859e-01 9.999999999980583310e-01 9.999999999963175012e-01 9.999999999931958872e-01 9.999999999877307033e-01 9.999999999783892868e-01 9.999999999627677827e-01 9.999999999371873560e-01 9.999999998961204284e-01 9.999999998313013894e-01 9.999999997310328181e-01 9.999999995786792439e-01 9.999999993511342611e-01 9.999999990168387809e-01 9.999999985334111496e-01 9.999999978432400072e-01 9.999999968738256806e-01 9.999999955310699962e-01 9.999999936957779667e-01 9.999999912133353819e-01 9.999999879024352722e-01 9.999999835381185864e-01 9.999999778490656910e-01 9.999999704951583190e-01 9.999999611038626890e-01 9.999999492279302293e-01 9.999999343155546727e-01 9.999999157929629900e-01 9.999998929829561067e-01 9.999998651211953193e-01 9.999998312783726639e-01 9.999997905568026590e-01 9.999997419090072004e-01 9.999996840592522140e-01 9.999996158499964150e-01 9.999995359306079745e-01 9.999994428475038610e-01 9.999993348195359566e-01 9.999992103801350618e-01 9.999990677914084580e-01 9.999989048754499565e-01 9.999987199949953443e-01 9.999985111620154354e-01 9.999982763095309757e-01 9.999980127679085617e-01 9.999977188145221518e-01 9.999973922261667925e-01 9.999970307265043656e-01 9.999966312078530928e-01 9.999961920546396321e-01 9.999957109432040525e-01 9.999951855248788712e-01 9.999946123303404821e-01
1.000000000000000000e+00 9.999999999999998890e-01 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000002442e+00 1.000000000000002442e+00 1.000000000000001776e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000003775e+00 1.000000000000001776e+00 1.000000000000002665e+00 1.000000000000003775e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000001998e+00 1.000000000000002220e+00 1.000000000000003775e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000004219e+00 1.000000000000002442e+00 1.000000000000003331e+00 1.000000000000001332e+00 1.000000000000003553e+00 1.000000000000003997e+00 1.000000000000003775e+00 1.000000000000001776e+00 9.999999999999936717e-01 9.999999999999761302e-01 9.999999999999414912e-01 9.999999999998676614e-01 9.999999999997175593e-01 9.999999999994154676e-01 9.999999999988281596e-01 9.999999999977209342e-01 9.999999999956853403e-01 9.999999999920418103e-01 9.999999999856730160e-01 9.999999999748038215e-01 9.999999999566544506e-01 9.999999999269774120e-01 9.999999998793976941e-01 9.999999998043953564e-01 9.999999996885159392e-01 9.999999995126475083e-01 9.999999992502726087e-01 9.999999988652128469e-01 9.999999983089326028e-01 9.999999975155117182e-01 9.999999964020804821e-01 9.999999948611708600e-01 9.999999927567663205e-01 9.999999899125461278e-01 9.999999861219386332e-01 9.999999811288045048e-01 9.999999746244301324e-01 9.999999662219941632e-01 9.999999554981678918e-01 9.999999419449731031e-01 9.999999249359062814e-01 9.999999038200421131e-01 9.999998778294241220e-01 9.999998460977216341e-01 9.999998075717421164e-01 9.999997612349904585e-01 9.999997059016919598e-01 9.999996401278191671e-01 9.999995626042097463e-01 9.999994718036131491e-01 9.999993660830447384e-01 9.999992434287929832e-01 9.999991021844923944e-01 9.999989403875432226e-01 9.999987555779837889e-01 9.999985459084137496e-01 9.999983091356398068e-01 9.999980429282920857e-01 9.999977442731604604e-01 9.999974112288039230e-01 9.999970412892961180e-01 9.999966318898397821e-01 9.999961795252340080e-01 9.999956823769079461e-01 9.999951378282272429e-01 9.999945432355638042e-01 9.999938946879469714e-01
