1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001110e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000222e+00 9.999999999999994449e-01 9.999999999999974465e-01 9.999999999999944489e-01 9.999999999999888978e-01 9.999999999999777955e-01 9.999999999999572564e-01 9.999999999999220623e-01 9.999999999998611111e-01 9.999999999997593036e-01 9.999999999995951017e-01 9.999999999993355315e-01 9.999999999989332977e-01 9.999999999983244514e-01 9.999999999974181764e-01 9.999999999960943464e-01 9.999999999941908690e-01 9.999999999914971349e-01 9.999999999877396961e-01 9.999999999825696095e-01 9.999999999755477820e-01 9.999999999661260963e-01 9.999999999536288708e-01 9.999999999372297665e-01 9.999999999159331354e-01 9.999999998885442665e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000001110e+00 1.000000000000001110e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000001776e+00 1.000000000000001998e+00 1.000000000000001998e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001332e+00 1.000000000000000444e+00 9.999999999999987788e-01 9.999999999999951150e-01 9.999999999999890088e-01 9.999999999999775735e-01 9.999999999999550360e-01 9.999999999999137357e-01 9.999999999998426814e-01 9.999999999997198907e-01 9.999999999995151656e-01 9.999999999991845412e-01 9.999999999986615151e-01 9.999999999978524956e-01 9.999999999966265873e-01 9.999999999948032681e-01 9.999999999921398430e-01 9.999999999883110169e-01 9.999999999828937947e-01 9.999999999753383939e-01 9.999999999649443749e-01 9.999999999508294435e-01 9.999999999318924804e-01 9.999999999067775702e-01 9.999999998738259288e-01 9.999999998310385996e-01 9.999999997760172787e-01
1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000001998e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000002665e+00 1.000000000000002887e+00 1.000000000000003109e+00 1.000000000000002442e+00 1.000000000000002220e+00 1.000000000000002665e+00 1.000000000000002442e+00 1.000000000000002665e+00 1.000000000000002220e+00 1.000000000000001998e+00 1.000000000000000666e+00 9.999999999999982236e-01 9.999999999999926725e-01 9.999999999999834577e-01 9.999999999999656941e-01 9.999999999999314992e-01 9.999999999998688827e-01 9.999999999997607469e-01 9.999999999995745625e-01 9.999999999992639221e-01 9.999999999987628785e-01 9.999999999979698462e-01 9.999999999967442710e-01 9.999999999948873119e-01 9.999999999921267424e-01 9.999999999880953006e-01 9.999999999823016017e-01 9.999999999741061574e-01 9.999999999626792979e-01 9.999999999469632028e-01 9.999999999256262706e-01 9.999999998970070525e-01 9.999999998590582972e-01 9.999999998092797826e-01 9.999999997446559208e-01 9.999999996615700493e-01
1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000001110e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000002220e+00 1.000000000000001998e+00 1.000000000000001998e+00 1.000000000000001776e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000001776e+00 1.000000000000002442e+00 1.000000000000001332e+00 1.000000000000001776e+00 1.000000000000003331e+00 1.000000000000003331e+00 1.000000000000003775e+00 1.000000000000003331e+00 1.000000000000002887e+00 1.000000000000003553e+00 1.000000000000003109e+00 1.000000000000003553e+00 1.000000000000002887e+00 1.000000000000002665e+00 1.000000000000001110e+00 9.999999999999975575e-01 9.999999999999900080e-01 9.999999999999774625e-01 9.999999999999533706e-01 9.999999999999068523e-01 9.999999999998219202e-01 9.999999999996751487e-01 9.999999999994231281e-01 9.999999999990027977e-01 9.999999999983248955e-01 9.999999999972523090e-01 9.999999999955959673e-01 9.999999999930873074e-01 9.999999999893598446e-01 9.999999999839183085e-01 9.999999999761016722e-01 9.999999999650484028e-01 9.999999999496429481e-01 9.999999999284622243e-01 9.999999998997157746e-01 9.999999998611709406e-01 9.999999998100759235e-01 9.999999997430730758e-01 9.999999996561125259e-01 9.999999995443384915e-01
1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000001554e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000002442e+00 1.000000000000002442e+00 1.000000000000002442e+00 1.000000000000001998e+00 1.000000000000002442e+00 1.000000000000003331e+00 1.000000000000001554e+00 1.000000000000002220e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000001332e+00 1.000000000000001998e+00 1.000000000000003775e+00 1.000000000000003775e+00 1.000000000000004441e+00 1.000000000000003997e+00 1.000000000000003553e+00 1.000000000000004663e+00 1.000000000000003775e+00 1.000000000000004441e+00 1.000000000000003331e+00 1.000000000000003109e+00 1.000000000000001332e+00 9.999999999999968914e-01 9.999999999999871214e-01 9.999999999999710232e-01 9.999999999999403810e-01 9.999999999998807620e-01 9.999999999997724043e-01 9.999999999995847766e-01 9.999999999992634780e-01 9.999999999987282395e-01 9.999999999978650411e-01 9.999999999965005770e-01 9.999999999943944839e-01 9.999999999912065896e-01 9.999999999864725986e-01 9.999999999795654571e-01 9.999999999696486119e-01 9.999999999556324903e-01 9.999999999361065539e-01 9.999999999092729075e-01 9.999999998728691386e-01 9.999999998240777233e-01 9.999999997594243295e-01 9.999999996746740116e-01 9.999999995647189666e-01 9.999999994234375356e-01
1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001110e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000000888e+00 1.000000000000001332e+00 1.000000000000002220e+00 1.000000000000001776e+00 1.000000000000001554e+00 1.000000000000002220e+00 1.000000000000002887e+00 1.000000000000002442e+00 1.000000000000002887e+00 1.000000000000002220e+00 1.000000000000002665e+00 1.000000000000003997e+00 1.000000000000001554e+00 1.000000000000002665e+00 1.000000000000002220e+00 1.000000000000003331e+00 1.000000000000001554e+00 1.000000000000002442e+00 1.000000000000004219e+00 1.000000000000003997e+00 1.000000000000005329e+00 1.000000000000004441e+00 1.000000000000004219e+00 1.000000000000005551e+00 1.000000000000004219e+00 1.000000000000005107e+00 1.000000000000003553e+00 1.000000000000003331e+00 1.000000000000001332e+00 9.999999999999958922e-01 9.999999999999841238e-01 9.999999999999640288e-01 9.999999999999260591e-01 9.999999999998528954e-01 9.999999999997196687e-01 9.999999999994885203e-01 9.999999999990932809e-01 9.999999999984366950e-01 9.999999999973777642e-01 9.999999999957053243e-01 9.999999999931257211e-01 9.999999999892239533e-01 9.999999999834340292e-01 9.999999999749913382e-01 9.999999999628775837e-01 9.999999999457663824e-01 9.999999999219423286e-01 9.999999998892200592e-01 9.999999998448497740e-01 9.999999997854103206e-01 9.999999997066844060e-01 9.999999996035341399e-01 9.999999994697646999e-01 9.999999992979548002e-01
1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000001998e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000001110e+00 1.000000000000001554e+00 1.000000000000002442e+00 1.000000000000001998e+00 1.000000000000001776e+00 1.000000000000002442e+00 1.000000000000003109e+00 1.000000000000002442e+00 1.000000000000003109e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000004219e+00 1.000000000000001776e+00 1.000000000000003109e+00 1.000000000000002220e+00 1.000000000000003775e+00 1.000000000000001776e+00 1.000000000000002887e+00 1.000000000000004885e+00 1.000000000000004219e+00 1.000000000000005995e+00 1.000000000000004663e+00 1.000000000000004663e+00 1.000000000000006217e+00 1.000000000000004219e+00 1.000000000000005773e+00 1.000000000000003553e+00 1.000000000000003553e+00 1.000000000000001110e+00 9.999999999999947820e-01 9.999999999999810152e-01 9.999999999999568123e-01 9.999999999999105160e-01 9.999999999998226974e-01 9.999999999996627142e-01 9.999999999993848254e-01 9.999999999989106492e-01 9.999999999981242782e-01 9.999999999968567366e-01 9.999999999948568918e-01 9.999999999917749127e-01 9.999999999871173051e-01 9.999999999802114958e-01 9.999999999701484343e-01 9.999999999557204200e-01 9.999999999353543778e-01 9.999999999070174894e-01 9.999999998681214919e-01 9.999999998154106562e-01 9.999999997448389966e-01 9.999999996514198353e-01 9.999999995290836940e-01 9.999999993705119827e-01 9.999999991669452637e-01
1.000000000000000000e+00 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001110e+00 1.000000000000002220e+00 1.000000000000001776e+00 1.000000000000001332e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000002887e+00 1.000000000000002220e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000003109e+00 1.000000000000002442e+00 1.000000000000003553e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000004441e+00 1.000000000000001998e+00 1.000000000000003553e+00 1.000000000000002220e+00 1.000000000000003997e+00 1.000000000000001998e+00 1.000000000000003331e+00 1.000000000000005329e+00 1.000000000000004219e+00 1.000000000000006661e+00 1.000000000000004885e+00 1.000000000000004885e+00 1.000000000000006661e+00 1.000000000000004219e+00 1.000000000000006217e+00 1.000000000000003331e+00 1.000000000000003553e+00 1.000000000000000666e+00 9.999999999999932276e-01 9.999999999999774625e-01 9.999999999999485967e-01 9.999999999998934186e-01 9.999999999997897238e-01 9.999999999996007638e-01 9.999999999992722488e-01 9.999999999987129184e-01 9.999999999977869924e-01 9.999999999962956299e-01 9.999999999939453987e-01 9.999999999903267378e-01 9.999999999848633303e-01 9.999999999767700265e-01 9.999999999649861193e-01 9.999999999481052892e-01 9.999999999242951132e-01 9.999999998911915933e-01 9.999999998457850259e-01 9.999999997842928812e-01 9.999999997020181386e-01 9.999999995931752039e-01 9.999999994507272616e-01 9.999999992661915416e-01 9.999999990294241581e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000222e+00 1.000000000000000222e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000000666e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000888e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000001110e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000888e+00 1.000000000000000222e+00 1.000000000000000666e+00 1.000000000000001332e+00 1.000000000000002442e+00 1.000000000000001776e+00 1.000000000000001332e+00 1.000000000000001554e+00 1.000000000000001554e+00 1.000000000000002887e+00 1.000000000000002220e+00 1.000000000000001998e+00 1.000000000000002887e+00 1.000000000000002887e+00 1.000000000000002665e+00 1.000000000000003775e+00 1.000000000000001998e+00 1.000000000000002665e+00 1.000000000000004663e+00 1.000000000000002220e+00 1.000000000000003775e+00 1.000000000000002220e+00 1.000000000000004219e+00 1.000000000000002220e+00 1.000000000000003553e+00 1.000000000000005773e+00 1.000000000000003997e+00 1.000000000000007105e+00 1.000000000000005329e+00 1.000000000000004885e+00 1.000000000000007105e+00 1.000000000000004219e+00 1.000000000000006883e+00 1.000000000000003109e+00 1.000000000000003331e+00 1.000000000000000222e+00 9.999999999999912292e-01 9.999999999999732436e-01 9.999999999999393818e-01 9.999999999998744338e-01 9.999999999997536415e-01 9.999999999995330402e-01 9.999999999991494581e-01 9.999999999984976462e-01 9.999999999974206188e-01 9.999999999956872276e-01 9.999999999929597427e-01 9.999999999887642099e-01 9.999999999824367158e-01 9.999999999730726508e-01 9.999999999594511024e-01 9.999999999399556971e-01 9.999999999124816741e-01 9.999999998743164253e-01 9.999999998220083786e-01 9.999999997512233341e-01 9.999999996565838156e-01 9.999999995314710066e-01 9.999999993678395649e-01 9.999999991559964663e-01 9.999999988843600862e-01
